Summary of Changes
Budget changes,10
Bid changes,0
Status changes,297

Records
Time,Object Type,Object ID,Object Name,Operator,Source,App ID,Activity Details
2025-03-14 03:04,Ad group,T1825918717603858,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-14 03:04: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-14 02:49,Ad group,T1826535794716674,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-14 02:49: Review Status changed from b'In review' to b'Approved'"
2025-03-14 02:46,Campaign,T1826535794714802,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:46: Budget changed from b'600.00 USD' to b'650.00 USD'"
2025-03-14 02:46,Campaign,T1826535794714802,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:46: Name changed from b'TT_DL2_And_KR_VO_P_S+_troas_250312' to b'TT_DL2_And_KR_VO_P_S+_troas_250314'"
2025-03-14 02:46,Ad group,T1826535794716674,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:46: Name changed from b'Ad group 20250314110019' to b'TT_DL2_And_KR_VO_P_S+_troas_250314'"
2025-03-14 02:45,Campaign,T1826535794714802,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:45: Name changed from b'App promotion20250314100005' to b'TT_DL2_And_KR_VO_P_S+_troas_250312'"
2025-03-14 02:44,Ad group,T1826535794716674,Ad group,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:44: Create Ad group"
2025-03-14 02:44,Campaign,T1826535794714802,Campaign,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:44: Create Campaign"
2025-03-14 02:44,Ad group,T1826535794716674,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 02:44: Display Name changed; 2025-03-14 02:44: Text changed"
2025-03-14 01:50,Campaign,T1826371002789985,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371859646690,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371831083090,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371762954354,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371764258929,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371787392050,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371858178257,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371002790001,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371807031362,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371787797681,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371809229090,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-14 01:50,Ad group,T1826371834794066,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-14 01:50: Campaign changed from Enabled to Paused"
2025-03-12 07:47,Ad group,T1826371002790001,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-12 07:47: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-12 07:45,Ad group,T1826373290269762,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-12 07:45: Review Status changed from b'In review' to b'Approved'"
2025-03-12 07:43,Ad group,T1826371002790001,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:43: Interactive Add-on changed from b'7480815540228983809' to b'7480825392397323281'"
2025-03-12 07:43,Ad group,T1826371002790001,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-12 07:43: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-12 07:42,Ad group,T1826373290269762,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:42: Name changed from b'Ad group 20250312042252' to b'TT_DL2_And_KR_VO_P_S+_250312'"
2025-03-12 07:42,Campaign,T1826373290268690,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:42: Name changed from b'App promotion20250312152244' to b'TT_DL2_And_KR_VO_P_S+_250312'"
2025-03-12 07:41,Campaign,T1826373290268690,Campaign,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:41: Create Campaign"
2025-03-12 07:41,Ad group,T1826373290269762,Ad group,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:41: Create Ad group"
2025-03-12 07:41,Ad group,T1826373290269762,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:41: Display Name changed; 2025-03-12 07:41: Text changed"
2025-03-12 07:13,Ad group,T1826371002790001,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-12 07:13: Review Status changed from b'In review' to b'Approved'"
2025-03-12 07:06,Ad group,T1826371002790001,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:06: Name changed from b'Ad group 20250312030711' to b'TT_DL2_And_KR_AEO_P_S+_250312'"
2025-03-12 07:06,Campaign,T1826371002789985,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:06: Name changed from b'App promotion20250312140703' to b'TT_DL2_And_KR_AEO_P_S+_250312'"
2025-03-12 07:05,Ad group,T1826371002790001,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:05: Display Name changed; 2025-03-12 07:05: Text changed"
2025-03-12 07:05,Campaign,T1826371002789985,Campaign,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:05: Create Campaign"
2025-03-12 07:05,Ad group,T1826371002790001,Ad group,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 07:05: Create Ad group"
2025-03-12 04:27,Ad group,T1825930425648130,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826170311414834,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826170305481778,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826270128685186,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826170302363666,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826170310206481,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Campaign,T1825930425647122,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826279789548738,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1826170305481762,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Campaign,T1825808794919986,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 04:27,Ad group,T1825808794921042,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 04:27: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724654906609,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724722175042,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724669597729,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724639219761,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724742954033,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1826280139714689,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724161031265,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724743639122,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1826280130596913,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Campaign,T1825724161031249,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825899578026145,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724675956786,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724698661953,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825899577367602,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724701501442,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-12 01:59,Ad group,T1825724650131505,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-12 01:59: Campaign changed from Enabled to Paused"
2025-03-11 07:01,Ad group,T1825724161031265,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 07:01: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-11 06:54,Ad group,T1825724161031265,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:54: Video changed"
2025-03-11 06:54,Ad group,T1825930425648130,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 06:54: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-11 06:52,Ad group,T1825724161031265,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:52: Text changed"
2025-03-11 06:52,Ad group,T1825724161031265,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 06:52: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-11 06:50,Campaign,T1825724161031249,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Budget changed from b'500.00 USD' to b'400.00 USD'"
2025-03-11 06:50,Ad group,T1825724669597729,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724654906609,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724639219761,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724698661953,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724650131505,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724701501442,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724743639122,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825899577367602,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724161031265,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724742954033,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724675956786,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Campaign,T1825724161031249,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825899578026145,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:50,Ad group,T1825724722175042,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:50: Campaign changed from Paused to Enabled"
2025-03-11 06:49,Ad group,T1825724161031265,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:49: Name changed from b'TT_DL2_And_KR_AEO_P_S+_250305' to b'TT_DL2_And_KR_AEO_P_S+_250311'"
2025-03-11 06:49,Campaign,T1825724161031249,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:49: Name changed from b'TT_DL2_And_KR_AEO_P_S+_250305' to b'TT_DL2_And_KR_AEO_P_S+_250311'"
2025-03-11 06:47,Campaign,T1825930425647122,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:47: Budget changed from b'600.00 USD' to b'500.00 USD'"
2025-03-11 06:39,Ad group,T1825930425648130,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:39: Video changed"
2025-03-11 06:27,Ad group,T1825930425648130,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 06:27: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-11 06:27,Ad group,T1825930425648130,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:27: Video changed"
2025-03-11 06:17,Campaign,T1825918717603842,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Budget changed from b'600.00 USD' to b'700.00 USD'"
2025-03-11 06:17,Ad group,T1825901258072082,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825829327917122,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901328435266,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901301763185,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901303329889,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901346353153,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1826171420640321,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1826270867978370,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901262920754,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901284345858,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1826269066222658,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901323820050,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901289945089,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Campaign,T1825829327916146,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1826171419310177,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1825901345615889,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 06:17,Ad group,T1826269066221618,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 06:17: Campaign changed from Enabled to Paused"
2025-03-11 04:04,Ad group,T1825930425648130,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 04:04: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-11 04:01,Ad group,T1825829327917122,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 04:01: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-11 03:59,Ad group,T1825930425648130,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 03:59: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-11 03:59,Ad group,T1825930425648130,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 03:59: Video changed"
2025-03-11 03:56,Ad group,T1825829327917122,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 03:56: Video changed"
2025-03-11 03:56,Ad group,T1825829327917122,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 03:56: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-11 02:02,Ad group,T1825918717603858,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 02:02: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-11 02:00,Campaign,T1825918717603842,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 02:00: Budget changed from b'500.00 USD' to b'600.00 USD'"
2025-03-11 01:59,Ad group,T1825918717603858,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-11 01:59: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-11 01:59,Ad group,T1825918717603858,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:59: Video changed"
2025-03-11 01:57,Ad group,T1826170613850146,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Campaign,T1825918161093681,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1825918161864705,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170621812753,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170616311842,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170611342401,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170616490193,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170616876033,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170619146305,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170610183265,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170614840337,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-11 01:57,Ad group,T1826170620026929,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-11 01:57: Campaign changed from Enabled to Paused"
2025-03-10 10:14,Campaign,T1825918161093681,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 10:14: Budget changed from b'500.00 USD' to b'200.00 USD'"
2025-03-10 02:09,Ad group,T1825829327917122,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-10 02:09: Review Status changed from b'Edited for review' to b'Approved'"
2025-03-10 02:05,Ad group,T1825829327917122,Review Status,TikTok For Business,Platform-generated Change,--,"2025-03-10 02:05: Review Status changed from b'Approved' to b'Edited for review'"
2025-03-10 02:05,Ad group,T1825829327917122,Creative,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 02:05: Video changed"
2025-03-10 01:52,Campaign,T1825918717603842,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Paused to Enabled"
2025-03-10 01:52,Ad group,T1825918717603858,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Paused to Enabled"
2025-03-10 01:52,Campaign,T1825918717603842,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Name changed from b'TT_DL2_And_KR_AEO_P_S+_250309' to b'TT_DL2_And_KR_AEO_P_S+_250310'"
2025-03-10 01:52,Ad group,T1825735726745777,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825735754432530,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825735780078625,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825735700956178,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825735233838209,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825932088061986,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Campaign,T1825735233836209,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:52,Ad group,T1825735674068018,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:52: Campaign changed from Enabled to Paused"
2025-03-10 01:51,Ad group,T1825918161864705,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Campaign changed from Paused to Enabled"
2025-03-10 01:51,Campaign,T1825918161093681,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Campaign changed from Paused to Enabled"
2025-03-10 01:51,Campaign,T1825918161093681,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Name changed from b'TT_DL2_And_KR_AEO_P_S+_250308' to b'TT_DL2_And_KR_AEO_P_S+_250310'"
2025-03-10 01:51,Campaign,T1825930425647122,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Campaign changed from Paused to Enabled"
2025-03-10 01:51,Ad group,T1825930425648130,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Campaign changed from Paused to Enabled"
2025-03-10 01:51,Campaign,T1825930425647122,Settings,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:51: Name changed from b'TT_DL2_And_KR_VO_P_S+_250308' to b'TT_DL2_And_KR_VO_P_S+_250310'"
2025-03-10 01:50,Ad group,T1825299003012130,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825665870908417,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1826038841295889,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Campaign,T1825281786682369,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299100032146,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299053514754,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825631062991954,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299055640689,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299029608498,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825631056463921,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1826016202986498,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825995492489266,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825651506750642,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1826030968621154,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825923423504434,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299002479761,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
2025-03-10 01:50,Ad group,T1825299031266321,On/Off Status,t*m@taiyouxi.cn,Desktop,--,"2025-03-10 01:50: Campaign changed from Enabled to Paused"
